OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
JCSAT-16,2016-050A,2026-05-26T18:04:17.109984,1.00269956,.0001177,0.0187,325.0554,120.6987,213.5712,0,U,41729,999,3585,0,0,0
USA 270,2016-052A,2026-05-24T08:49:35.275296,1.00279232,.0008631,4.1376,77.4847,334.8808,145.8544,0,U,41744,999,2789,0,.73E-6,0
USA 271,2016-052B,2026-05-24T09:34:51.738816,1.00277427,.0011481,4.1119,77.5597,149.6685,281.5069,0,U,41745,999,2768,0,-.361E-5,0
INTELSAT 36 (IS-36),2016-053A,2026-05-26T22:50:47.748192,1.00271890,.00017085,0.0129,353.4057,341.2574,321.0681,0,U,41747,999,3574,0,-.2E-6,0
INSAT-3DR,2016-054A,2026-05-26T22:52:25.091616,1.00272643,.00106289,0.1208,87.3507,190.6160,23.6688,0,U,41752,999,3560,0,-.73E-6,0
GSAT-18,2016-060A,2026-05-26T22:52:17.604192,1.00272106,.00056772,0.0721,96.4205,331.9825,233.1961,0,U,41793,999,3531,0,-.73E-6,0
SKY MUSTER 2 (NBN1B),2016-060B,2026-05-26T09:45:01.137888,1.00275471,.00016757,0.0119,289.2378,124.8043,121.0005,0,U,41794,999,3530,0,-.241E-5,0
HIMAWARI-9,2016-064A,2026-05-26T23:11:23.274240,1.00272553,.00011545,0.0298,131.0709,339.2644,262.8162,0,U,41836,999,3499,0,-.27E-5,0
SHIJIAN-17 (SJ-17),2016-065A,2026-05-25T08:26:58.886016,0.99854587,.0001861,5.6974,72.8752,9.9411,196.9977,0,U,41838,999,3497,0,-.124E-5,0
GOES 16,2016-071A,2026-05-26T22:01:20.964000,1.00272972,.00007918,0.2885,85.7172,283.5573,100.8859,0,U,41866,999,3489,0,-.87E-6,0
TIANLIAN 1-04,2016-072A,2026-05-26T19:56:21.366240,1.00272626,.0041199,0.8136,82.9922,90.6382,186.6362,0,U,41869,999,3508,0,.35E-6,0
WGS F8 (USA 272),2016-075A,2026-05-26T05:12:38.540736,1.00272560,.00002266,0.0052,352.2527,3.3971,116.1087,0,U,41879,999,3460,0,-.201E-5,0
FENGYUN 4A,2016-077A,2026-05-26T23:06:31.239648,1.00263773,.00082774,2.2715,80.5080,145.7333,128.4531,0,U,41882,999,3471,0,-.353E-5,0
ECHOSTAR 19,2016-079A,2026-05-26T22:03:35.748000,1.00271268,.00015573,0.0175,352.3097,74.2580,51.7145,0,U,41893,999,3449,0,-.134E-5,0
JCSAT-110A (JCSAT-15),2016-082A,2026-05-26T14:20:25.157760,1.00271359,.00008685,0.0180,327.7406,119.1834,122.4162,0,U,41903,999,3454,0,-.348E-5,0
STAR ONE D1,2016-082B,2026-05-26T22:07:20.388864,1.00272846,.00020643,0.0257,67.3928,1.9926,62.9470,0,U,41904,999,3456,0,-.207E-5,0
TJS-2,2017-001A,2026-05-26T22:50:10.307616,1.00270849,.00006179,0.7804,85.5940,344.4739,223.5265,0,U,41911,999,3450,0,-.2E-7,0
SBIRS GEO-4 (USA 273),2017-004A,2026-05-26T22:37:12.097632,1.00272548,.00023452,2.2045,42.7248,14.9148,187.0645,0,U,41937,999,3438,0,.127E-5,0
HISPASAT 36W-1,2017-006A,2026-05-26T20:38:17.344608,1.00272556,.00009514,0.0094,267.3230,152.9833,97.7038,0,U,41942,999,3403,0,-.24E-5,0
TELKOM 3S,2017-007A,2026-05-26T23:04:53.896224,1.00268072,.00026093,0.0166,309.6366,123.9636,275.1542,0,U,41944,999,3392,0,0,0
INTELSAT 32E (IS-32E),2017-007B,2026-05-26T23:05:12.602688,1.00270491,.00001862,0.0186,341.4382,343.7703,222.4437,0,U,41945,999,3401,0,-.265E-5,0
ECHOSTAR 23,2017-014A,2026-05-26T10:01:14.651616,1.00270273,.00021744,0.0198,315.1501,116.0627,213.1864,0,U,42070,999,3370,0,0,0
WGS F9 (USA 275),2017-016A,2026-05-26T19:02:26.533824,1.00271944,.00002468,0.0148,277.0229,106.8919,134.0466,0,U,42075,999,3368,0,-.92E-6,0
SES-10,2017-017A,2026-05-26T22:12:12.422592,1.00269696,.00029522,0.0259,36.0238,35.3816,79.2382,0,U,42432,999,3354,0,-.268E-5,0
CHINASAT 16 (SJ-13),2017-018A,2026-05-27T00:45:24.091776,1.00276188,.0003335,0.0981,92.0168,138.5099,135.9354,0,U,42662,999,3353,0,-.348E-5,0
KOREASAT 7,2017-023A,2026-05-26T23:04:16.455648,1.00271236,.00007258,0.0206,356.5240,71.4040,278.5743,0,U,42691,999,3315,0,-.357E-5,0
SGDC,2017-023B,2026-05-26T12:43:07.539168,1.00272599,.00029533,0.0455,95.3881,339.0423,285.6021,0,U,42692,999,3319,0,-.247E-5,0
GSAT-9,2017-024A,2026-05-26T22:59:01.957920,1.00268534,.00020334,0.0433,264.9875,164.4098,257.1639,0,U,42695,999,3308,0,-.281E-5,0
INMARSAT 5-F4,2017-025A,2026-05-26T21:04:41.613888,1.00271322,.00003316,0.0192,329.5388,83.3217,204.2593,0,U,42698,999,3306,0,0,0
SES-15,2017-026A,2026-05-26T21:54:21.633696,1.00269656,.00006528,0.0195,331.4349,76.6827,35.7976,0,U,42709,999,722,0,.64E-6,0
QZS-2 (MICHIBIKI-2),2017-028A,2026-05-25T13:25:01.121664,1.00289658,.07606261,39.4625,243.4883,269.0192,72.4917,0,U,42738,999,739,0,-.23E-5,0
VIASAT-2,2017-029A,2026-05-26T10:12:36.063360,1.00271310,.00001895,0.0139,289.6073,137.2062,260.4519,0,U,42740,999,3298,0,-.263E-5,0
EUTELSAT 172B,2017-029B,2026-05-26T06:13:37.019136,1.00272269,.00001068,0.0213,177.9305,170.2023,161.1073,0,U,42741,999,3352,0,-.4E-7,0
GSAT-19,2017-031A,2026-05-26T21:02:11.853312,1.00272013,.00070827,0.0801,94.0554,337.0125,176.8067,0,U,42747,999,3293,0,.129E-5,0
ECHOSTAR 21,2017-032A,2026-05-26T22:34:12.385632,1.00272364,.00024364,1.7734,354.3724,71.1574,167.7739,0,U,42749,999,3288,0,.67E-6,0
BULGARIASAT-1,2017-038A,2026-05-26T22:31:50.113344,1.00268247,.00037659,0.0232,56.0932,24.4441,143.8230,0,U,42801,999,3263,0,0,0
HELLAS-SAT 3,2017-040A,2026-05-26T20:59:42.091872,1.00275112,.00055192,0.0619,62.2124,342.3783,193.7965,0,U,42814,999,3259,0,.156E-5,0
GSAT-17,2017-040B,2026-05-26T22:57:54.565920,1.00271420,.00023061,0.0745,91.4156,223.3605,7.7093,0,U,42815,999,3257,0,-.253E-5,0
INTELSAT 35E (IS-35E),2017-041A,2026-05-26T23:17:58.682112,1.00269856,.00023288,0.0180,332.6260,90.7476,136.1722,0,U,42818,999,3260,0,0,0
COSMOS 2520,2017-046A,2026-05-26T21:01:26.925312,1.00272574,.00008685,0.0189,80.4388,53.5491,110.8408,0,U,42907,999,3218,0,.141E-5,0
TDRS 13,2017-047A,2026-05-26T22:27:57.984192,1.00272332,.00143304,3.4468,2.2287,101.8818,105.9200,0,U,42915,999,3213,0,-.97E-6,0
QZS-3 (MICHIBIKI-3),2017-048A,2026-05-26T23:07:23.656800,1.00265646,.00020842,0.0686,218.2169,205.2201,294.8885,0,U,42917,999,3204,0,-.344E-5,0
AMAZONAS 5,2017-053A,2026-05-26T10:15:13.312224,1.00270557,.00032194,0.0310,324.2151,53.9389,318.6544,0,U,42934,999,3182,0,-.28E-5,0
ASIASAT 9,2017-057A,2026-05-25T21:26:06.939168,1.00270712,.00025701,0.0037,353.3318,62.8862,270.8905,0,U,42942,999,3163,0,-.359E-5,0
INTELSAT 37E (IS-37E),2017-059A,2026-05-26T19:00:49.190400,1.00269517,.00025836,0.0195,322.7196,116.5909,72.2604,0,U,42950,999,3185,0,0,0
BSAT-4A,2017-059B,2026-05-26T23:02:31.623072,1.00272602,.00045704,0.0368,354.8359,64.4882,280.6678,0,U,42951,999,3158,0,-.346E-5,0
QZS-4 (MICHIBIKI-4),2017-062A,2026-05-26T09:50:21.174720,1.00257852,.07451371,40.1209,343.7585,271.4335,274.9790,0,U,42965,999,3158,0,-.359E-5,0
SES-11 (ECHOSTAR 105),2017-063A,2026-05-26T22:01:20.964000,1.00271797,.00028585,0.0244,21.6616,38.3836,49.8249,0,U,42967,999,3151,0,-.85E-6,0
KOREASAT 5A,2017-067A,2026-05-26T23:03:31.527648,1.00271940,.00009245,0.0100,310.5021,113.3963,279.6684,0,U,42984,999,3131,0,-.354E-5,0
ALCOMSAT 1,2017-078A,2026-05-26T20:41:32.034048,1.00271289,.00026824,0.0095,313.6914,99.6649,116.6707,0,U,43039,999,3108,0,-.182E-5,0
SBIRS GEO-3 (USA 282),2018-009A,2026-05-26T02:56:32.119872,1.00272524,.00022455,2.1697,11.0895,45.0957,72.2441,0,U,43162,999,3062,0,.128E-5,0
AL YAH 3,2018-012A,2026-05-26T20:42:39.426048,1.00272046,.00043363,1.4988,83.3541,342.2882,109.3566,0,U,43174,999,3063,0,-.151E-5,0
SES-14,2018-012B,2026-05-26T20:35:02.656896,1.00270732,.00011126,0.0328,49.4984,11.4290,84.7534,0,U,43175,999,681,0,-.274E-5,0
GOES 17,2018-022A,2026-05-26T22:05:43.044576,1.00271693,.00006683,0.8860,86.0134,345.9080,54.5049,0,U,43226,999,3021,0,-.178E-5,0
HISPASAT 30W-6,2018-023A,2026-05-26T04:22:14.093184,1.00270620,.00064184,0.0503,47.1843,11.0401,221.0840,0,U,43228,999,3018,0,-.215E-5,0
SUPERBIRD-B3,2018-033A,2026-05-26T21:34:46.012224,1.00271336,.00011611,0.0118,293.7986,148.9060,287.4487,0,U,43271,999,2984,0,-.88E-6,0
HYLAS 4,2018-033B,2026-05-26T10:23:05.057952,1.00274382,.00011914,0.0534,99.4754,337.9009,288.8878,0,U,43272,999,2984,0,-.231E-5,0
IRNSS-1I,2018-035A,2026-05-26T21:04:11.661600,1.00274839,.00175773,29.1290,74.5242,177.8193,3.1448,0,U,43286,999,2986,0,.8E-6,0
USA 283,2018-036A,2026-05-26T09:48:40.523904,1.00270369,.0000431,0.0117,301.0360,135.0359,89.1771,0,U,43339,999,2507,0,0,0
COSMOS 2526,2018-037A,2026-05-25T09:29:07.928160,1.00272795,.00004712,0.0147,3.0496,211.5213,298.7509,0,U,43432,999,2973,0,-.346E-5,0
APSTAR-6C,2018-041A,2026-05-26T23:09:30.953376,1.00272919,.0001698,0.0290,340.1186,18.2006,7.5945,0,U,43450,999,2959,0,-.313E-5,0
BANGABANDHUSAT-1,2018-044A,2026-05-26T14:31:55.449696,1.00268377,.00022752,0.0171,311.0317,118.2085,152.0157,0,U,43463,999,2949,0,0,0
SES-12,2018-049A,2026-05-26T00:22:21.633024,1.00272005,.00011124,0.0413,68.5899,244.3418,31.2613,0,U,43488,999,2919,0,-.269E-5,0
FENGYUN 2H,2018-050A,2026-05-26T22:53:54.949344,1.00272006,.00014892,2.9792,79.3154,141.9824,86.1409,0,U,43491,999,2922,0,-.126E-5,0
BEIDOU-2 IGSO-7,2018-057A,2026-05-26T23:03:01.575360,1.00257552,.01044299,55.1908,163.2423,237.9612,300.4990,0,U,43539,999,2891,0,-.3E-7,0
TELSTAR 19V,2018-059A,2026-05-25T22:21:50.720256,1.00277067,.00021452,0.0283,187.0642,270.4920,58.4248,0,U,43562,999,2892,0,-.279E-5,0
TELKOM 4 (MERAH PUTIH),2018-064A,2026-05-26T23:02:01.670784,1.00268365,.00016767,0.0154,316.7567,132.0761,249.1990,0,U,43587,999,2866,0,0,0
TELSTAR 18V,2018-069A,2026-05-26T09:29:18.660768,1.00273627,.00021035,0.0156,283.2127,131.6722,109.4086,0,U,43611,999,2842,0,-.291E-5,0
AZERSPACE 2 (IS-38),2018-074A,2026-05-26T20:09:38.795904,1.00272097,.00015467,0.0179,313.5373,115.7346,162.6526,0,U,43632,999,2823,0,.14E-5,0
HORIZONS-3E,2018-074B,2026-05-26T06:12:44.602848,1.00271176,.00006492,0.0077,65.6527,223.3696,216.9818,0,U,43633,999,2812,0,-.29E-6,0
AEHF-4 (USA 288),2018-079A,2026-05-26T22:12:04.935168,1.00268318,.00620206,1.4288,2.1634,357.3423,150.4286,0,U,43651,999,2808,0,-.271E-5,0
BEIDOU-3 G1,2018-085A,2026-05-26T21:34:08.571648,1.00271638,.00081639,2.8167,97.9510,342.6883,287.3290,0,U,43683,999,2784,0,-.104E-5,0
GSAT-29,2018-089A,2026-05-26T22:46:55.619040,1.00274636,.00035463,0.0093,304.5780,113.1058,223.6614,0,U,43698,999,2757,0,0,0
ES'HAIL 2,2018-090A,2026-05-26T22:38:34.467072,1.00273722,.00018165,0.0149,281.1294,177.0060,151.8170,0,U,43700,999,2746,0,.149E-5,0
GEO-KOMPSAT-2A,2018-100A,2026-05-26T14:34:32.697696,1.00270642,.00023054,0.0526,114.0627,323.3429,153.6682,0,U,43823,999,2741,0,-.341E-5,0
GSAT-11,2018-100B,2026-05-26T22:52:17.604192,1.00272071,.00078012,0.0765,260.5978,180.4630,220.5295,0,U,43824,999,2726,0,-.73E-6,0
GSAT-7A,2018-105A,2026-05-26T22:49:10.403040,1.00273313,.00028139,0.0430,260.4489,139.6320,249.4905,0,U,43864,999,2723,0,.31E-6,0
COSMOS 2533,2018-107A,2026-05-26T16:00:31.955328,1.00270635,.0000558,0.0172,62.1027,65.5700,66.6927,0,U,43867,999,2723,0,0,0
TJS-3,2018-110A,2026-05-26T14:22:24.859776,1.00268417,.0001412,2.4914,80.7437,46.2818,120.8841,0,U,43874,999,2720,0,-.214E-5,0
ZHONGXING-2D,2019-001A,2026-05-26T16:17:40.257888,1.00268896,.0000832,0.0156,345.5080,23.0389,250.0882,0,U,43920,999,5386,0,-.334E-5,0
HELLAS-SAT 4 & SGS-1,2019-007A,2026-05-26T14:09:01.867680,1.00273691,.00046136,0.0660,124.9444,10.7424,359.7559,0,U,44034,999,2715,0,.156E-5,0
GSAT-31,2019-007B,2026-05-26T05:47:38.770944,1.00272059,.00016238,0.0527,104.0256,253.0243,21.5886,0,U,44035,999,2674,0,.127E-5,0
NUSANTARA SATU,2019-009A,2026-05-26T05:12:38.540736,1.00267313,.00041816,0.0132,106.4162,359.3686,2.1697,0,U,44048,999,2655,0,0,0
ZHONGXING-6C,2019-012A,2026-05-26T21:25:46.873632,1.00268153,.00128075,0.1115,80.1470,325.2376,290.9007,0,U,44067,999,2652,0,-.331E-5,0
WGS 10 (USA 291),2019-014A,2026-05-26T22:48:25.475040,1.00272324,.00005232,0.0177,350.1649,39.2887,257.4667,0,U,44071,999,2640,0,.51E-6,0
TIANLIAN 2-01,2019-017A,2026-05-26T22:53:10.019616,1.00271607,.00009433,0.4870,83.0977,326.5091,255.2265,0,U,44076,999,2643,0,-.102E-5,0
ARABSAT-6A,2019-021A,2026-05-26T22:39:49.347360,1.00283063,.00014376,0.0518,6.7775,34.0800,214.1429,0,U,44186,999,2594,0,.158E-5,0
BEIDOU-3 IGSO-1,2019-023A,2026-05-21T14:49:38.550720,1.00299087,.0025546,58.6591,37.9235,227.4594,312.4431,0,U,44204,999,694,0,-.234E-5,0
BEIDOU-2 G8,2019-027A,2026-05-26T23:12:15.689664,1.00268895,.0010566,1.6067,74.4764,282.5611,20.0396,0,U,44231,999,2586,0,-.243E-5,0
YAMAL 601,2019-031A,2026-05-26T22:45:10.785600,1.00272368,.00027277,0.0292,69.6256,350.0478,215.1364,0,U,44307,999,2571,0,.124E-5,0
AT&T T-16,2019-034A,2026-05-26T22:02:28.356000,1.00269448,.00005058,0.0386,116.3884,113.3515,244.4976,0,U,44333,999,2542,0,-.111E-5,0
EUTELSAT 7C,2019-034B,2026-05-26T03:43:55.646688,1.00272545,.00033203,0.0752,176.5863,227.9996,262.1353,0,U,44334,999,661,0,.5E-6,0
BEIDOU-3 IGSO-2,2019-035A,2026-05-19T15:14:57.732288,1.00275192,.00395304,55.2397,159.1126,216.4700,210.4277,0,U,44337,999,2538,0,-.79E-6,0
COSMOS 2539,2019-048A,2026-05-26T17:26:42.540864,1.00273954,.0000522,0.0438,110.3235,47.7341,359.9315,0,U,44457,999,2501,0,.85E-6,0
EDRS-C,2019-049A,2026-05-26T06:05:15.321120,1.00270854,.00011005,0.0235,113.3223,313.7118,50.5970,0,U,44475,999,2499,0,-.26E-5,0
INTELSAT 39 (IS-39),2019-049B,2026-05-26T22:48:55.427328,1.00271357,.00006484,0.0198,306.5840,13.3120,328.8022,0,U,44476,999,2491,0,.38E-6,0
AMOS-17,2019-050A,2026-05-26T01:41:38.730624,1.00270269,.00014234,0.0142,334.3766,95.1261,216.5545,0,U,44479,999,2496,0,.11E-5,0
AEHF-5 (USA 292),2019-051A,2026-05-26T22:57:47.077632,1.00272335,.00676627,1.4732,334.6235,1.6804,345.7573,0,U,44481,999,2504,0,-.256E-5,0
EUTELSAT 5 WEST B,2019-067A,2026-05-26T22:29:50.305056,1.00271926,.00032333,0.0648,343.9356,78.8166,154.2030,0,U,44624,999,2422,0,-.38E-6,0
TJS-4,2019-070A,2026-05-26T22:55:02.341344,1.00272663,.0005399,0.0416,269.0223,123.8508,278.9351,0,U,44637,999,2432,0,-.166E-5,0
BEIDOU-3 IGSO-3,2019-073A,2026-05-16T19:27:04.075776,1.00246251,.0042953,54.8566,281.2355,189.4588,170.3676,0,U,44709,999,2414,0,-.217E-5,0
TIBA-1,2019-080A,2026-05-26T20:58:42.188160,1.00274411,.00021256,0.0526,352.0200,89.7979,152.8075,0,U,44800,999,2384,0,.16E-5,0
INMARSAT GX5,2019-080B,2026-05-26T22:34:19.873920,1.00270768,.00020788,0.0437,17.7542,55.9422,160.4178,0,U,44801,999,657,0,.79E-6,0
JCSAT-18 (KACIFIC 1),2019-091A,2026-05-26T19:14:38.804064,1.00269081,.00003163,0.0124,315.5469,177.1215,190.3624,0,U,44868,999,2379,0,0,0
ELEKTRO-L 3,2019-095A,2026-05-26T22:52:55.043904,1.00271340,.00011962,0.2042,80.6677,329.8013,253.2078,0,U,44903,999,2349,0,-.91E-6,0
SHIJIAN-20 (SJ-20),2019-097A,2026-05-25T12:30:39.608064,1.00268571,.0013103,4.8635,75.3367,50.0872,350.1142,0,U,44910,999,2347,0,.136E-5,0
TJS-5,2020-002A,2026-05-25T12:48:37.884384,1.00270472,.0007045,0.0647,275.3747,125.5246,141.9047,0,U,44978,999,2348,0,-.343E-5,0
GSAT-30,2020-005A,2026-05-26T22:54:54.853056,1.00272091,.00035434,0.0050,13.3490,62.0048,235.9162,0,U,45026,999,2329,0,-.161E-5,0
EUTELSAT KONNECT,2020-005B,2026-05-26T20:50:35.465856,1.00270893,.00007782,0.0713,98.9720,161.7659,303.5492,0,U,45027,999,2412,0,.54E-6,0
JCSAT-17,2020-013A,2026-05-26T09:28:33.732768,1.00271762,.00031268,5.3928,356.6761,53.9514,111.4876,0,U,45245,999,2301,0,-.323E-5,0
GEO-KOMPSAT-2B,2020-013B,2026-05-26T19:42:30.193056,1.00270745,.00006249,0.0059,212.5448,127.3615,328.3707,0,U,45246,999,2306,0,-.34E-5,0
BEIDOU-3 G2,2020-017A,2026-05-26T22:54:02.436768,1.00271154,.00026126,2.8232,47.0503,13.8237,247.1895,0,U,45344,999,2304,0,-.136E-5,0
AEHF-6 (USA 298),2020-022B,2026-05-26T23:10:38.346240,1.00269135,.00443903,2.5945,300.9096,18.1567,50.8881,0,U,45465,999,2280,0,-.296E-5,0
BEIDOU-3 G3,2020-040A,2026-05-26T23:02:46.598784,1.00267859,.00032432,2.3975,67.4084,337.6040,295.7071,0,U,45807,999,2185,0,-.349E-5,0
APSTAR-6D,2020-045A,2026-05-26T23:09:30.953376,1.00262559,.00027364,0.0222,72.1621,14.1668,279.6242,0,U,45863,999,2164,0,0,0
KOREASAT 116,2020-048A,2026-05-26T23:04:23.943936,1.00273447,.00010445,0.0133,318.9089,110.1123,277.8098,0,U,45920,999,2142,0,-.358E-5,0
EXPRESS 103,2020-053A,2026-05-26T22:58:46.982208,1.00272555,.00007223,0.0122,276.5686,45.6546,3.4984,0,U,45985,999,2143,0,-.276E-5,0
EXPRESS 80,2020-053B,2026-05-26T02:25:11.233344,1.00263495,.00017276,0.0286,283.1914,253.4045,183.4043,0,U,45986,999,2141,0,-.133E-5,0
BSAT-4B,2020-056A,2026-05-26T23:02:31.623072,1.00272839,.00038064,0.0412,174.4081,290.3310,235.2503,0,U,46112,999,2117,0,-.346E-5,0
MEV-2,2020-056B,2026-05-26T19:05:33.734976,1.00268610,.00000937,0.0321,52.5431,2.9840,114.2357,0,U,46113,999,8033,0,-.8E-7,0
GALAXY 30 (G-30),2020-056C,2026-05-26T21:55:29.025696,1.00269822,.00023873,0.0159,359.3435,58.9249,30.0883,0,U,46114,999,2108,0,.41E-6,0
GAOFEN-13 01,2020-071A,2026-05-26T23:05:01.383648,1.00270711,.00416053,0.4682,84.9981,122.9601,141.0601,0,U,46610,999,2070,0,-.358E-5,0
TIANTONG-1 2,2020-082A,2026-05-26T23:06:53.705376,1.00268915,.00017154,0.8183,324.6420,94.8615,296.6814,0,U,46916,999,2044,0,-.352E-5,0
LUCAS (JDRS-1),2020-089A,2026-05-26T22:57:09.637920,1.00272258,.00025879,0.0160,313.2237,106.3986,259.9914,0,U,47202,999,2020,0,-.231E-5,0
SXM-7,2020-096A,2026-05-26T13:33:35.265600,1.00271809,.00041882,0.0411,104.8851,20.0875,237.4118,0,U,47240,999,722,0,-.202E-5,0
CMS-01,2020-099A,2026-05-26T22:54:54.853056,1.00270351,.00036945,0.0279,77.4896,212.8484,20.9055,0,U,47256,999,1998,0,0,0
TURKSAT 5A,2021-001A,2026-05-26T22:39:49.347360,1.00272089,.00001547,0.0397,102.9668,346.5396,165.8829,0,U,47306,999,1975,0,.159E-5,0
TIANTONG-1 3,2021-003A,2026-05-26T22:54:32.389056,1.00269981,.00033985,1.7733,338.0679,89.5754,242.0184,0,U,47321,999,1974,0,-.152E-5,0
TJS-6,2021-010A,2026-05-26T21:39:30.557664,1.00269979,.00023892,0.5477,87.8297,327.8624,332.1558,0,U,47613,999,1959,0,.47E-6,0
SBIRS GEO-5 (USA 315),2021-042A,2026-05-25T23:00:38.158272,1.00271677,.000153,5.1315,328.9727,96.2766,257.2489,0,U,48618,999,1854,0,-.275E-5,0
FENGYUN 4B,2021-047A,2026-05-26T23:01:09.255360,1.00270761,.00053306,0.1029,74.2042,289.6528,330.7023,0,U,48808,999,1836,0,-.326E-5,0
SXM-8,2021-049A,2026-05-26T10:08:13.981920,1.00272910,.00047652,0.0256,24.2752,10.7621,275.8783,0,U,48838,999,1836,0,-.203E-5,0
TIANLIAN 1-05,2021-063A,2026-05-26T14:02:39.977952,1.00273715,.00014431,1.5403,80.8734,297.3038,93.4216,0,U,49011,999,1786,0,.111E-5,0
STAR ONE D2,2021-069A,2026-05-25T22:22:38.718912,1.00269904,.00015286,0.0104,308.0565,142.3398,58.6992,0,U,49055,999,1772,0,0,0
EUTELSAT QUANTUM,2021-069B,2026-05-26T00:30:14.215968,1.00273198,.00023507,0.0189,19.6796,42.1171,237.0643,0,U,49056,999,1770,0,.127E-5,0
ZHONGXING-2E,2021-071A,2026-05-26T14:29:59.943264,1.00273934,.00018642,0.0116,346.7358,147.5788,65.4065,0,U,49062,999,1782,0,-.289E-5,0
TJS-7,2021-077A,2026-05-26T22:02:50.820000,1.00271569,.0002358,0.4559,86.3087,321.6180,67.8139,0,U,49115,999,934,0,-.12E-5,0
CHINASAT 9B,2021-080A,2026-05-26T23:00:09.350784,1.00272553,.00018347,0.0173,292.2489,146.7070,252.0167,0,U,49125,999,1743,0,-.308E-5,0
SHIJIAN-21 (SJ-21),2021-094A,2026-05-26T17:59:47.540256,1.00263613,.00480779,5.0644,61.3102,168.7389,51.9000,0,U,49330,999,514,0,-.346E-5,0
SES-17,2021-095A,2026-05-25T22:14:47.272992,1.00270185,.00011145,0.0333,46.9321,13.9197,89.2512,0,U,49332,999,1763,0,-.272E-5,0
SYRACUSE 4A,2021-095B,2026-05-26T10:45:25.416576,1.00270904,.00013881,0.0158,329.9122,91.6647,29.2986,0,U,49333,999,1773,0,.138E-5,0
QZS-1R (MICHIBIKI-1R),2021-096A,2026-05-26T16:16:55.329888,1.00263367,.07533865,37.4203,79.8995,271.4143,272.2577,0,U,49336,999,1679,0,-.276E-5,0
ZHONGXING-1D,2021-114A,2026-05-26T23:08:23.561376,1.00273085,.0000662,0.0383,103.3832,92.4484,165.9735,0,U,49505,999,1660,0,-.332E-5,0
STPSAT-6,2021-118A,2026-05-24T15:14:05.156160,1.00273134,.00017387,0.2618,85.5364,254.8014,18.6459,0,U,49817,999,1633,0,-.49E-6,0
EXPRESS AMU-7,2021-123A,2026-05-26T07:48:37.267776,1.00271354,.0000611,0.0175,293.8462,51.8244,160.3856,0,U,50001,999,1632,0,-.24E-5,0
EXPRESS AMU-3,2021-123B,2026-05-26T01:01:35.701248,1.00293147,.0046095,0.0318,295.3618,237.4169,187.2850,0,U,50002,999,681,0,-.312E-5,0
TIANLIAN 2-02,2021-124A,2026-05-26T12:49:38.559648,1.00271457,.00018326,0.7477,86.4338,222.6554,298.3859,0,U,50005,999,1640,0,-.11E-6,0
TURKSAT 5B,2021-126A,2026-05-26T21:00:34.509024,1.00272043,.0004187,0.0687,339.7033,15.3090,246.5606,0,U,50212,999,1608,0,.15E-5,0
INMARSAT 6-F1,2021-128A,2026-05-26T22:55:09.828768,1.00271105,.0000112,0.0152,297.4665,64.2012,310.4080,0,U,50319,999,1604,0,-.167E-5,0
SHIYAN-12 01 (SY-12 01),2021-129A,2026-05-26T17:45:29.038752,1.00037836,.0003834,3.6213,80.1924,286.8385,221.7688,0,U,50321,999,1628,0,-.61E-6,0
SHIYAN-12 02 (SY-12 02),2021-129B,2026-05-26T17:43:51.696192,1.00492507,.0002378,3.6211,80.2014,46.3753,95.6136,0,U,50322,999,1628,0,-.103E-5,0
TJS-9,2021-135A,2026-05-26T23:10:15.881376,1.00268247,.00044522,0.0794,75.4913,17.7345,276.0665,0,U,50574,999,1621,0,-.295E-5,0
GOES 18,2022-021A,2026-05-26T21:52:06.848832,1.00271978,.00005134,0.0273,124.4090,340.9896,330.0986,0,U,51850,999,637,0,.101E-5,0
ZHONGXING-6D,2022-038A,2026-05-25T23:26:01.378176,1.00267537,.00006681,0.0077,306.4171,82.5567,331.0299,0,U,52255,999,1520,0,0,0
NILESAT 301,2022-061A,2026-05-26T22:29:12.863616,1.00273076,.00060134,0.0478,356.0740,39.8491,178.8648,0,U,52817,999,1452,0,-.53E-6,0
CMS-02 (GSAT-24),2022-067A,2026-05-26T22:54:54.853056,1.00271024,.0002419,0.0153,258.6625,108.6803,303.8957,0,U,52903,999,1439,0,-.16E-5,0
MEASAT 3D,2022-067B,2026-05-26T22:57:17.126208,1.00270421,.00014439,0.0352,317.3598,66.2954,296.6851,0,U,52904,999,1443,0,-.237E-5,0
SES-22,2022-071A,2026-05-26T16:43:39.168768,1.00274918,.00012725,0.0173,290.4258,130.9230,294.8496,0,U,52933,999,730,0,.108E-5,0
WFOV (USA 332),2022-073A,2026-05-26T21:22:32.185056,1.00273992,.0002263,3.6585,78.7953,248.3425,357.1978,0,U,52940,999,1415,0,-.358E-5,0
TIANLIAN 2-03,2022-078A,2026-05-26T22:34:12.385632,1.00272681,.00018514,0.6179,76.5280,307.7098,209.3984,0,U,53100,999,1433,0,.76E-6,0
